ds,y
2019-12-01,1878.3
2019-12-02,1875.9
2019-12-03,1880.15
2019-12-04,1887
2019-12-05,1899.75
2019-12-06,1891.45
2019-12-07,1899.95
2019-12-08,1899.35
2019-12-09,1902.75
2019-12-10,1866.55
2019-12-11,1890.6
2019-12-12,1888.4
2019-12-13,1893.15
2019-12-14,1894.6
2019-12-15,1888.65
2019-12-16,1881.05
2019-12-17,1865.6
2019-12-18,1865.1
2019-12-19,1860.75
2019-12-20,1778.7
2019-12-21,1773.1
2019-12-22,1775.05
2019-12-23,1775.05
2019-12-24,1791.6
2019-12-25,1784.85
2019-12-26,1786.65
2019-12-27,1780.3
2019-12-28,1755.45
2019-12-29,1763.15
2019-12-30,1781.5
2019-12-31,1786.15
2020-01-01,1791.35
2020-01-02,1809.85
2020-01-03,1804.65
2020-01-04,1807.7
2020-01-05,1806
2020-01-06,1792.4
2020-01-07,1813.85
2020-01-08,1823.2
2020-01-09,1823.75
2020-01-10,1824.3
2020-01-11,1814.9
2020-01-12,1823.05
2020-01-13,1802.15
2020-01-14,1799.45
2020-01-15,1799.6
2020-01-16,1800.2
2020-01-17,1800.35
2020-01-18,1796.6
2020-01-19,1829.3
2020-01-20,1825.75
2020-01-21,1811.45
2020-01-22,1812.65
2020-01-23,1829.1
2020-01-24,1800.75
2020-01-25,1762.9
2020-01-26,1738.85
2020-01-27,1723.35
2020-01-28,1743.6
2020-01-29,1747.4
2020-01-30,1773.85
2020-01-31,1786.35
2020-02-01,1789.45
2020-02-02,1783.45
2020-02-03,1782.05
2020-02-04,1779.05
2020-02-05,1802
2020-02-06,1808.45
2020-02-07,1788.7
2020-02-08,1786.6
2020-02-09,1798.5
2020-02-10,1814.85
2020-02-11,1811.8
2020-02-12,1812.55
2020-02-13,1823.7
2020-02-14,1821.6
2020-02-15,1802.15
2020-02-16,1786
2020-02-17,1788.25
2020-02-18,1794.6
